Complaint_ID,Complaint_Date,District,Ward,Area,Issue_Type,Department,Priority,Status,Assigned_Officer,Resolution_Date,Citizen_Rating,Latitude,Longitude,Remarks,Month,Month_Num,Year,Weekday,Is_Weekend,Quarter,Day_of_Month,Resolution_Time_Days,Resolution_Category,SLA_Status,SLA_Breached_Flag,Complaint_Age_Days,Is_Resolved,Complaint_Severity_Score,Officer_Workload_Count,Area_Complaint_Density,Civic_Priority_Index
CMP0367,2026-03-24,Central,Ward-24,Esplanade,Street Light Fault,Electricity Department,High,Resolved,Karan Paul,2026-03-28,3.0,22.46173,88.444743,Verified,March,3,2026,Tuesday,0,Q1,24,4.0,Medium,SLA Breached,1.0,257,Yes,3,59,87,35.9
CMP0368,2026-01-02,Central,Ward-30,Esplanade,Street Light Fault,Electricity Department,Medium,Open,Karan Paul,,,22.527043,88.25835,Material Awaited,January,1,2026,Friday,0,Q1,2,,Pending,Pending,,338,No,2,59,87,25.9
CMP0369,2026-02-20,Central,Ward-12,Park Street,Street Light Fault,Electricity Department,High,In Progress,Karan Paul,,,22.469446,88.492531,Inspection Pending,February,2,2026,Friday,0,Q1,20,,Pending,Pending,,289,No,3,59,84,35.9
CMP0370,2026-06-13,East,Ward-19,Salt Lake,Illegal Dumping,Sanitation Department,Medium,Resolved,Neha Gupta,2026-06-20,3.0,22.457442,88.282996,Team Assigned,June,6,2026,Saturday,1,Q2,13,7.0,Medium,SLA Breached,1.0,176,Yes,2,121,97,32.1
CMP0371,2026-06-23,South,Ward-10,Garia,Traffic Signal Fault,Traffic Department,Low,In Progress,Rahul Sen,,,22.672844,88.344262,Pending,June,6,2026,Tuesday,0,Q2,23,,Pending,Pending,,166,No,1,58,98,15.8
CMP0372,2026-04-04,South,Ward-20,Tollygunge,Road Damage,Road Department,Low,In Progress,Suresh Roy,,,22.53534,88.325852,Team Assigned,April,4,2026,Saturday,1,Q2,4,,Pending,Pending,,246,No,1,87,109,18.7
CMP0373,2026-01-06,East,Ward-13,Salt Lake,Garbage Overflow,Sanitation Department,High,In Progress,Pooja Sen,,,22.590237,88.43326,Material Awaited,January,1,2026,Tuesday,0,Q1,6,,Pending,Pending,,334,No,3,106,97,40.6
CMP0374,2026-01-17,West,Ward-2,Behala,Road Damage,Road Department,Low,Resolved,Rajesh Kumar,2026-01-27,3.0,22.462446,88.273028,Verified,January,1,2026,Saturday,1,Q1,17,10.0,Slow,SLA Breached,1.0,323,Yes,1,103,121,20.3
CMP0375,2026-02-01,Central,Ward-17,Park Street,Sewer Problem,Sewer Department,Low,Open,Anil Shaw,,,22.602679,88.326333,Work Completed,February,2,2026,Sunday,1,Q1,1,,Pending,Pending,,308,No,1,112,84,21.2
CMP0376,2026-04-28,West,Ward-23,Behala,Traffic Signal Fault,Traffic Department,High,In Progress,Deepak Bose,,,22.55363,88.384021,Pending,April,4,2026,Tuesday,0,Q2,28,,Pending,Pending,,222,No,3,50,121,35.0
CMP0377,2026-04-16,East,Ward-4,New Town,Street Light Fault,Electricity Department,Low,Open,Amit Singh,,,22.537797,88.289502,Pending,April,4,2026,Thursday,0,Q2,16,,Pending,Pending,,234,No,1,44,113,14.4
CMP0378,2026-02-13,North,Ward-17,Dum Dum,Road Damage,Road Department,Low,Resolved,Suresh Roy,2026-02-23,3.0,22.543532,88.310307,Material Awaited,February,2,2026,Friday,0,Q1,13,10.0,Slow,SLA Breached,1.0,296,Yes,1,87,100,18.7
CMP0379,2026-03-09,North,Ward-14,Dum Dum,Road Damage,Road Department,High,Resolved,Rajesh Kumar,2026-03-19,5.0,22.502101,88.384973,Repaired,March,3,2026,Monday,0,Q1,9,10.0,Slow,SLA Breached,1.0,272,Yes,3,103,100,40.3
CMP0380,2026-02-01,Central,Ward-2,Park Street,Sewer Problem,Sewer Department,Medium,Open,Anil Shaw,,,22.660581,88.331408,Inspection Pending,February,2,2026,Sunday,1,Q1,1,,Pending,Pending,,308,No,2,112,84,31.2
CMP0381,2026-05-07,North,Ward-18,Dum Dum,Street Light Fault,Electricity Department,Medium,Resolved,Amit Singh,2026-05-09,4.0,22.461303,88.345868,Inspection Pending,May,5,2026,Thursday,0,Q2,7,2.0,Fast,Within SLA,0.0,213,Yes,2,44,100,24.4
CMP0382,2026-05-03,South,Ward-5,Tollygunge,Sewer Problem,Sewer Department,Low,Resolved,Anil Shaw,2026-05-13,3.0,22.680064,88.26849,Material Awaited,May,5,2026,Sunday,1,Q2,3,10.0,Slow,SLA Breached,1.0,217,Yes,1,112,109,21.2
CMP0383,2026-05-06,East,Ward-4,New Town,Illegal Dumping,Sanitation Department,High,Resolved,Neha Gupta,2026-06-15,3.0,22.530214,88.302366,Team Assigned,May,5,2026,Wednesday,0,Q2,6,40.0,Slow,SLA Breached,1.0,214,Yes,3,121,113,42.1
CMP0384,2026-03-27,East,Ward-23,Salt Lake,Street Light Fault,Electricity Department,High,Open,Karan Paul,,,22.505411,88.295112,Material Awaited,March,3,2026,Friday,0,Q1,27,,Pending,Pending,,254,No,3,59,97,35.9
CMP0385,2026-06-02,South,Ward-15,Garia,Road Damage,Road Department,High,Open,Rajesh Kumar,,,22.513714,88.454871,Material Awaited,June,6,2026,Tuesday,0,Q2,2,,Pending,Pending,,187,No,3,103,98,40.3
CMP0386,2026-05-02,East,Ward-20,Salt Lake,Sewer Problem,Sewer Department,Low,In Progress,Anil Shaw,,,22.630955,88.270026,Pending,May,5,2026,Saturday,1,Q2,2,,Pending,Pending,,218,No,1,112,97,21.2
CMP0387,2026-03-26,West,Ward-1,Behala,Traffic Signal Fault,Traffic Department,High,In Progress,Rahul Sen,,,22.677139,88.427339,Team Assigned,March,3,2026,Thursday,0,Q1,26,,Pending,Pending,,255,No,3,58,121,35.8
CMP0388,2026-06-18,North,Ward-23,Shyambazar,Water Leakage,Water Department,Low,Open,Priya Sharma,,,22.641764,88.408604,Pending,June,6,2026,Thursday,0,Q2,18,,Pending,Pending,,171,No,1,44,108,14.4
CMP0389,2026-05-09,East,Ward-14,New Town,Street Light Fault,Electricity Department,Medium,Resolved,Amit Singh,2026-05-19,4.0,22.696783,88.498068,Verified,May,5,2026,Saturday,1,Q2,9,10.0,Slow,SLA Breached,1.0,211,Yes,2,44,113,24.4
CMP0390,2026-05-07,East,Ward-20,Salt Lake,Pothole,Road Department,Low,In Progress,Suresh Roy,,,22.682307,88.341904,Verified,May,5,2026,Thursday,0,Q2,7,,Pending,Pending,,213,No,1,87,97,18.7
CMP0391,2026-04-01,North,Ward-16,Dum Dum,Sewer Problem,Sewer Department,High,In Progress,Vikram Das,,,22.573469,88.330857,Inspection Pending,April,4,2026,Wednesday,0,Q2,1,,Pending,Pending,,249,No,3,82,100,38.2
CMP0392,2026-01-27,East,Ward-1,New Town,Garbage Overflow,Sanitation Department,Medium,In Progress,Pooja Sen,,,22.597351,88.319131,Verified,January,1,2026,Tuesday,0,Q1,27,,Pending,Pending,,313,No,2,106,113,30.6
CMP0393,2026-05-18,South,Ward-10,Garia,Sewer Problem,Sewer Department,High,Resolved,Vikram Das,2026-05-28,5.0,22.588114,88.394408,Repaired,May,5,2026,Monday,0,Q2,18,10.0,Slow,SLA Breached,1.0,202,Yes,3,82,98,38.2
CMP0394,2026-03-24,North,Ward-1,Shyambazar,Illegal Dumping,Sanitation Department,High,Open,Neha Gupta,,,22.491165,88.326262,Work Completed,March,3,2026,Tuesday,0,Q1,24,,Pending,Pending,,257,No,3,121,108,42.1
CMP0395,2026-02-04,Central,Ward-12,Park Street,Road Damage,Road Department,Medium,Open,Rajesh Kumar,,,22.502337,88.351955,Repaired,February,2,2026,Wednesday,0,Q1,4,,Pending,Pending,,305,No,2,103,84,30.3
CMP0396,2026-03-31,South,Ward-30,Tollygunge,Road Damage,Road Department,High,Open,Rajesh Kumar,,,22.608267,88.318879,Team Assigned,March,3,2026,Tuesday,0,Q1,31,,Pending,Pending,,250,No,3,103,109,40.3
CMP0397,2026-04-21,North,Ward-27,Shyambazar,Road Damage,Road Department,Low,In Progress,Rajesh Kumar,,,22.4978,88.346598,Material Awaited,April,4,2026,Tuesday,0,Q2,21,,Pending,Pending,,229,No,1,103,108,20.3
CMP0398,2026-01-14,Central,Ward-6,Esplanade,Garbage Overflow,Sanitation Department,Low,In Progress,Pooja Sen,,,22.453345,88.480153,Repaired,January,1,2026,Wednesday,0,Q1,14,,Pending,Pending,,326,No,1,106,87,20.6
CMP0399,2026-06-29,Central,Ward-14,Esplanade,Drain Blockage,Sewer Department,Low,Resolved,Vikram Das,2026-07-05,3.0,22.649579,88.252898,Pending,June,6,2026,Monday,0,Q2,29,6.0,Medium,SLA Breached,1.0,160,Yes,1,82,87,18.2
CMP0400,2026-06-19,South,Ward-14,Garia,Road Damage,Road Department,High,Open,Suresh Roy,,,22.571839,88.403365,Repaired,June,6,2026,Friday,0,Q2,19,,Pending,Pending,,170,No,3,87,98,38.7
CMP0401,2026-06-25,West,Ward-8,Santragachi,Pothole,Road Department,Medium,Open,Suresh Roy,,,22.453033,88.475473,Verified,June,6,2026,Thursday,0,Q2,25,,Pending,Pending,,164,No,2,87,83,28.7
CMP0402,2026-06-11,Central,Ward-19,Park Street,Park Maintenance,Parks Department,High,Resolved,Arjun Roy,2026-06-16,4.0,22.543618,88.375527,Repaired,June,6,2026,Thursday,0,Q2,11,5.0,Medium,SLA Breached,1.0,178,Yes,3,45,84,34.5
CMP0403,2026-02-19,East,Ward-13,New Town,Water Leakage,Water Department,High,In Progress,Priya Sharma,,,22.694538,88.282446,Verified,February,2,2026,Thursday,0,Q1,19,,Pending,Pending,,290,No,3,44,113,34.4
CMP0404,2026-05-31,East,Ward-27,Salt Lake,Illegal Dumping,Sanitation Department,High,Resolved,Pooja Sen,2026-06-10,3.0,22.516687,88.36013,Team Assigned,May,5,2026,Sunday,1,Q2,31,10.0,Slow,SLA Breached,1.0,189,Yes,3,106,97,40.6
CMP0405,2026-05-16,South,Ward-22,Tollygunge,Drain Blockage,Sewer Department,Medium,In Progress,Vikram Das,,,22.610742,88.464756,Inspection Pending,May,5,2026,Saturday,1,Q2,16,,Pending,Pending,,204,No,2,82,109,28.2
CMP0406,2026-01-26,North,Ward-8,Dum Dum,Road Damage,Road Department,Medium,In Progress,Rajesh Kumar,,,22.494969,88.485526,Inspection Pending,January,1,2026,Monday,0,Q1,26,,Pending,Pending,,314,No,2,103,100,30.3
CMP0407,2026-01-17,North,Ward-22,Shyambazar,Garbage Overflow,Sanitation Department,Low,In Progress,Neha Gupta,,,22.650558,88.272007,Repaired,January,1,2026,Saturday,1,Q1,17,,Pending,Pending,,323,No,1,121,108,22.1
CMP0408,2026-04-27,West,Ward-18,Behala,Drain Blockage,Sewer Department,Medium,Open,Anil Shaw,,,22.562471,88.424945,Work Completed,April,4,2026,Monday,0,Q2,27,,Pending,Pending,,223,No,2,112,121,31.2
CMP0409,2026-01-11,North,Ward-27,Shyambazar,Park Maintenance,Parks Department,Medium,In Progress,Sonia Ghosh,,,22.599999,88.337596,Work Completed,January,1,2026,Sunday,1,Q1,11,,Pending,Pending,,329,No,2,43,108,24.3
CMP0410,2026-02-25,South,Ward-3,Garia,Water Leakage,Water Department,Medium,In Progress,Priya Sharma,,,22.595705,88.404656,Material Awaited,February,2,2026,Wednesday,0,Q1,25,,Pending,Pending,,284,No,2,44,98,24.4
CMP0411,2026-05-14,Central,Ward-24,Esplanade,Park Maintenance,Parks Department,High,Open,Arjun Roy,,,22.518417,88.310806,Work Completed,May,5,2026,Thursday,0,Q2,14,,Pending,Pending,,206,No,3,45,87,34.5
CMP0412,2026-05-20,West,Ward-20,Behala,Garbage Overflow,Sanitation Department,Low,Resolved,Neha Gupta,2026-05-21,3.0,22.677949,88.408978,Work Completed,May,5,2026,Wednesday,0,Q2,20,1.0,Fast,Within SLA,0.0,200,Yes,1,121,121,22.1
CMP0413,2026-01-09,North,Ward-23,Dum Dum,Traffic Signal Fault,Traffic Department,High,Open,Rahul Sen,,,22.475678,88.466369,Repaired,January,1,2026,Friday,0,Q1,9,,Pending,Pending,,331,No,3,58,100,35.8
CMP0414,2026-01-20,West,Ward-29,Santragachi,Road Damage,Road Department,Low,Open,Rajesh Kumar,,,22.505089,88.299233,Work Completed,January,1,2026,Tuesday,0,Q1,20,,Pending,Pending,,320,No,1,103,83,20.3
CMP0415,2026-03-13,South,Ward-30,Garia,Water Leakage,Water Department,Medium,In Progress,Rohit Das,,,22.463567,88.292514,Verified,March,3,2026,Friday,0,Q1,13,,Pending,Pending,,268,No,2,46,98,24.6
CMP0416,2026-05-28,South,Ward-24,Garia,Water Leakage,Water Department,Medium,Open,Priya Sharma,,,22.695572,88.365205,Repaired,May,5,2026,Thursday,0,Q2,28,,Pending,Pending,,192,No,2,44,98,24.4
CMP0417,2026-03-04,West,Ward-12,Behala,Water Leakage,Water Department,Medium,In Progress,Priya Sharma,,,22.646946,88.289197,Team Assigned,March,3,2026,Wednesday,0,Q1,4,,Pending,Pending,,277,No,2,44,121,24.4
CMP0418,2026-03-25,North,Ward-10,Dum Dum,Road Damage,Road Department,Low,Open,Suresh Roy,,,22.571425,88.380074,Inspection Pending,March,3,2026,Wednesday,0,Q1,25,,Pending,Pending,,256,No,1,87,100,18.7
CMP0419,2026-06-30,North,Ward-3,Shyambazar,Drain Blockage,Sewer Department,High,Open,Vikram Das,,,22.678616,88.284156,Pending,June,6,2026,Tuesday,0,Q2,30,,Pending,Pending,,159,No,3,82,108,38.2
CMP0420,2026-06-16,East,Ward-22,Salt Lake,Pothole,Road Department,High,Open,Suresh Roy,,,22.473224,88.34797,Material Awaited,June,6,2026,Tuesday,0,Q2,16,,Pending,Pending,,173,No,3,87,97,38.7
CMP0421,2026-01-04,Central,Ward-21,Park Street,Illegal Dumping,Sanitation Department,Low,Resolved,Neha Gupta,2026-01-05,4.0,22.536862,88.385181,Repaired,January,1,2026,Sunday,1,Q1,4,1.0,Fast,Within SLA,0.0,336,Yes,1,121,84,22.1
CMP0422,2026-02-09,North,Ward-4,Shyambazar,Illegal Dumping,Sanitation Department,Medium,In Progress,Neha Gupta,,,22.624548,88.263944,Verified,February,2,2026,Monday,0,Q1,9,,Pending,Pending,,300,No,2,121,108,32.1
CMP0423,2026-06-07,South,Ward-25,Garia,Pothole,Road Department,Low,Resolved,Rajesh Kumar,2026-06-09,5.0,22.568082,88.282926,Pending,June,6,2026,Sunday,1,Q2,7,2.0,Fast,Within SLA,0.0,182,Yes,1,103,98,20.3
CMP0424,2026-02-16,North,Ward-2,Shyambazar,Water Leakage,Water Department,High,Open,Rohit Das,,,22.538184,88.279289,Verified,February,2,2026,Monday,0,Q1,16,,Pending,Pending,,293,No,3,46,108,34.6
CMP0425,2026-02-05,West,Ward-9,Behala,Pothole,Road Department,Low,In Progress,Rajesh Kumar,,,22.505585,88.281859,Team Assigned,February,2,2026,Thursday,0,Q1,5,,Pending,Pending,,304,No,1,103,121,20.3
CMP0426,2026-05-03,South,Ward-11,Garia,Garbage Overflow,Sanitation Department,High,Resolved,Pooja Sen,2026-05-10,3.0,22.686937,88.451284,Work Completed,May,5,2026,Sunday,1,Q2,3,7.0,Medium,SLA Breached,1.0,217,Yes,3,106,98,40.6
CMP0427,2026-02-26,North,Ward-2,Dum Dum,Traffic Signal Fault,Traffic Department,Low,In Progress,Deepak Bose,,,22.598556,88.450151,Repaired,February,2,2026,Thursday,0,Q1,26,,Pending,Pending,,283,No,1,50,100,15.0
CMP0428,2026-02-21,Central,Ward-5,Esplanade,Drain Blockage,Sewer Department,Medium,In Progress,Anil Shaw,,,22.673073,88.294087,Material Awaited,February,2,2026,Saturday,1,Q1,21,,Pending,Pending,,288,No,2,112,87,31.2
CMP0429,2026-08-03,North,Ward-24,Shyambazar,Street Light Fault,Electricity Department,High,Open,Karan Paul,,,22.503688,88.353355,Work Completed,August,8,2026,Monday,0,Q3,3,,Pending,Pending,,125,No,3,59,108,35.9
CMP0430,2026-03-04,West,Ward-7,Santragachi,Street Light Fault,Electricity Department,Medium,Open,Amit Singh,,,22.630116,88.456599,Team Assigned,March,3,2026,Wednesday,0,Q1,4,,Pending,Pending,,277,No,2,44,83,24.4
CMP0431,2026-04-09,South,Ward-8,Tollygunge,Street Light Fault,Electricity Department,Low,Open,Amit Singh,,,22.499465,88.471935,Pending,April,4,2026,Thursday,0,Q2,9,,Pending,Pending,,241,No,1,44,109,14.4
CMP0432,2026-03-29,South,Ward-25,Tollygunge,Water Leakage,Water Department,Medium,Resolved,Rohit Das,2026-04-01,4.0,22.504661,88.299881,Team Assigned,March,3,2026,Sunday,1,Q1,29,3.0,Fast,Within SLA,0.0,252,Yes,2,46,109,24.6
CMP0433,2026-03-25,South,Ward-27,Garia,Pothole,Road Department,Low,Open,Suresh Roy,,,22.692784,88.303232,Repaired,March,3,2026,Wednesday,0,Q1,25,,Pending,Pending,,256,No,1,87,98,18.7
CMP0434,2026-03-26,South,Ward-4,Garia,Pothole,Road Department,Medium,Open,Suresh Roy,,,22.540326,88.359123,Pending,March,3,2026,Thursday,0,Q1,26,,Pending,Pending,,255,No,2,87,98,28.7
CMP0435,2026-04-28,East,Ward-10,New Town,Illegal Dumping,Sanitation Department,Low,Open,Pooja Sen,,,22.649315,88.49051,Pending,April,4,2026,Tuesday,0,Q2,28,,Pending,Pending,,222,No,1,106,113,20.6
CMP0436,2026-05-05,East,Ward-18,New Town,Illegal Dumping,Sanitation Department,Low,Open,Pooja Sen,,,22.57625,88.344098,Inspection Pending,May,5,2026,Tuesday,0,Q2,5,,Pending,Pending,,215,No,1,106,113,20.6
CMP0437,2026-06-02,South,Ward-27,Tollygunge,Street Light Fault,Electricity Department,High,Open,Amit Singh,,,22.608042,88.379356,Pending,June,6,2026,Tuesday,0,Q2,2,,Pending,Pending,,187,No,3,44,109,34.4
CMP0438,2026-02-19,North,Ward-8,Shyambazar,Park Maintenance,Parks Department,Low,Resolved,Sonia Ghosh,2026-02-22,5.0,22.573894,88.267105,Material Awaited,February,2,2026,Thursday,0,Q1,19,3.0,Fast,Within SLA,0.0,290,Yes,1,43,108,14.3
CMP0439,2026-04-27,North,Ward-10,Dum Dum,Traffic Signal Fault,Traffic Department,Low,In Progress,Deepak Bose,,,22.551684,88.338246,Repaired,April,4,2026,Monday,0,Q2,27,,Pending,Pending,,223,No,1,50,100,15.0
CMP0440,2026-03-30,North,Ward-2,Dum Dum,Pothole,Road Department,Medium,In Progress,Rajesh Kumar,,,22.670664,88.293761,Team Assigned,March,3,2026,Monday,0,Q1,30,,Pending,Pending,,251,No,2,103,100,30.3
CMP0441,2026-03-21,West,Ward-4,Santragachi,Sewer Problem,Sewer Department,Low,In Progress,Vikram Das,,,22.649002,88.259376,Repaired,March,3,2026,Saturday,1,Q1,21,,Pending,Pending,,260,No,1,82,83,18.2
CMP0442,2026-04-17,North,Ward-9,Dum Dum,Illegal Dumping,Sanitation Department,Low,Open,Neha Gupta,,,22.660132,88.45611,Team Assigned,April,4,2026,Friday,0,Q2,17,,Pending,Pending,,233,No,1,121,100,22.1
CMP0443,2026-03-01,North,Ward-27,Shyambazar,Sewer Problem,Sewer Department,High,Resolved,Anil Shaw,2026-01-11,5.0,22.524869,88.46432,Pending,March,3,2026,Sunday,1,Q1,1,,Pending,Pending,,280,Yes,3,112,108,41.2
CMP0444,2026-02-05,South,Ward-4,Tollygunge,Garbage Overflow,Sanitation Department,High,Resolved,Neha Gupta,2026-02-10,4.0,22.45608,88.463427,Inspection Pending,February,2,2026,Thursday,0,Q1,5,5.0,Medium,SLA Breached,1.0,304,Yes,3,121,109,42.1
CMP0445,2026-03-15,Central,Ward-17,Esplanade,Park Maintenance,Parks Department,Low,Resolved,Arjun Roy,2026-03-23,3.0,22.611626,88.352841,Verified,March,3,2026,Sunday,1,Q1,15,8.0,Slow,SLA Breached,1.0,266,Yes,1,45,87,14.5
CMP0446,2026-01-21,Central,Ward-5,Park Street,Garbage Overflow,Sanitation Department,Low,Open,Pooja Sen,,,22.555623,88.399309,Repaired,January,1,2026,Wednesday,0,Q1,21,,Pending,Pending,,319,No,1,106,84,20.6
CMP0447,2026-03-14,East,Ward-7,Salt Lake,Garbage Overflow,Sanitation Department,Low,Resolved,Neha Gupta,2026-03-16,5.0,22.539186,88.315836,Inspection Pending,March,3,2026,Saturday,1,Q1,14,2.0,Fast,Within SLA,0.0,267,Yes,1,121,97,22.1
CMP0448,2026-03-08,South,Ward-13,Tollygunge,Traffic Signal Fault,Traffic Department,Low,Resolved,Rahul Sen,2026-03-10,3.0,22.479363,88.415702,Inspection Pending,March,3,2026,Sunday,1,Q1,8,2.0,Fast,Within SLA,0.0,273,Yes,1,58,109,15.8
CMP0449,2026-04-01,East,Ward-29,New Town,Garbage Overflow,Sanitation Department,High,Open,Neha Gupta,,,22.623329,88.460561,Inspection Pending,April,4,2026,Wednesday,0,Q2,1,,Pending,Pending,,249,No,3,121,113,42.1
CMP0450,2026-05-29,Central,Ward-4,Esplanade,Traffic Signal Fault,Traffic Department,Medium,Open,Rahul Sen,,,22.596586,88.369749,Work Completed,May,5,2026,Friday,0,Q2,29,,Pending,Pending,,191,No,2,58,87,25.8
CMP0451,2026-01-20,East,Ward-21,New Town,Water Leakage,Water Department,Low,Open,Rohit Das,,,22.581531,88.358131,Verified,January,1,2026,Tuesday,0,Q1,20,,Pending,Pending,,320,No,1,46,113,14.6
CMP0452,2026-04-19,North,Ward-2,Shyambazar,Pothole,Road Department,Medium,Resolved,Suresh Roy,2026-04-25,5.0,22.457311,88.385696,Material Awaited,April,4,2026,Sunday,1,Q2,19,6.0,Medium,SLA Breached,1.0,231,Yes,2,87,108,28.7
CMP0453,2026-04-04,South,Ward-21,Garia,Traffic Signal Fault,Traffic Department,Low,In Progress,Rahul Sen,,,22.539929,88.459178,Pending,April,4,2026,Saturday,1,Q2,4,,Pending,Pending,,246,No,1,58,98,15.8
CMP0454,2026-04-20,North,Ward-4,Shyambazar,Illegal Dumping,Sanitation Department,High,Open,Pooja Sen,,,22.571705,88.255508,Repaired,April,4,2026,Monday,0,Q2,20,,Pending,Pending,,230,No,3,106,108,40.6
CMP0455,2026-06-27,Central,Ward-2,Esplanade,Pothole,Road Department,Low,Resolved,Suresh Roy,2026-05-07,5.0,22.615259,88.480031,Repaired,June,6,2026,Saturday,1,Q2,27,,Pending,Pending,,162,Yes,1,87,87,18.7
CMP0456,2026-02-27,South,Ward-11,Garia,Drain Blockage,Sewer Department,High,Resolved,Vikram Das,2026-06-03,5.0,22.48777,88.317764,Inspection Pending,February,2,2026,Friday,0,Q1,27,96.0,Slow,SLA Breached,1.0,282,Yes,3,82,98,38.2
CMP0457,2026-01-12,Central,Ward-30,Esplanade,Sewer Problem,Sewer Department,High,Resolved,Anil Shaw,2026-01-19,4.0,22.534826,88.382747,Inspection Pending,January,1,2026,Monday,0,Q1,12,7.0,Medium,SLA Breached,1.0,328,Yes,3,112,87,41.2
CMP0458,2026-03-25,Central,Ward-8,Esplanade,Illegal Dumping,Sanitation Department,Low,Resolved,Neha Gupta,2026-03-26,4.0,22.453531,88.328623,Inspection Pending,March,3,2026,Wednesday,0,Q1,25,1.0,Fast,Within SLA,0.0,256,Yes,1,121,87,22.1
CMP0459,2026-10-02,West,Ward-13,Santragachi,Traffic Signal Fault,Traffic Department,High,In Progress,Rahul Sen,,,22.456022,88.288686,Pending,October,10,2026,Friday,0,Q4,2,,Pending,Pending,,65,No,3,58,83,35.8
CMP0460,2026-06-08,East,Ward-16,New Town,Illegal Dumping,Sanitation Department,High,Open,Neha Gupta,,,22.596389,88.298232,Repaired,June,6,2026,Monday,0,Q2,8,,Pending,Pending,,181,No,3,121,113,42.1
CMP0461,2026-06-04,North,Ward-14,Shyambazar,Traffic Signal Fault,Traffic Department,Medium,Open,Rahul Sen,,,22.488237,88.481713,Pending,June,6,2026,Thursday,0,Q2,4,,Pending,Pending,,185,No,2,58,108,25.8
CMP0462,2026-04-13,West,Ward-15,Santragachi,Road Damage,Road Department,High,Open,Suresh Roy,,,22.504517,88.444822,Repaired,April,4,2026,Monday,0,Q2,13,,Pending,Pending,,237,No,3,87,83,38.7
CMP0463,2026-05-09,North,Ward-21,Dum Dum,Sewer Problem,Sewer Department,Medium,Resolved,Anil Shaw,2026-10-05,3.0,22.698968,88.403023,Repaired,May,5,2026,Saturday,1,Q2,9,149.0,Slow,SLA Breached,1.0,211,Yes,2,112,100,31.2
CMP0464,2026-03-25,North,Ward-24,Shyambazar,Park Maintenance,Parks Department,Low,Resolved,Sonia Ghosh,2026-04-01,5.0,22.69271,88.498799,Repaired,March,3,2026,Wednesday,0,Q1,25,7.0,Medium,SLA Breached,1.0,256,Yes,1,43,108,14.3
CMP0465,2026-06-23,South,Ward-19,Garia,Road Damage,Road Department,Medium,In Progress,Rajesh Kumar,,,22.513446,88.435253,Inspection Pending,June,6,2026,Tuesday,0,Q2,23,,Pending,Pending,,166,No,2,103,98,30.3
CMP0466,2026-05-16,West,Ward-7,Santragachi,Pothole,Road Department,Medium,In Progress,Rajesh Kumar,,,22.550935,88.267322,Repaired,May,5,2026,Saturday,1,Q2,16,,Pending,Pending,,204,No,2,103,83,30.3
CMP0467,2026-04-07,North,Ward-8,Shyambazar,Water Leakage,Water Department,Low,Resolved,Rohit Das,2026-04-15,3.0,22.639227,88.381946,Pending,April,4,2026,Tuesday,0,Q2,7,8.0,Slow,SLA Breached,1.0,243,Yes,1,46,108,14.6
CMP0468,2026-01-14,East,Ward-26,New Town,Street Light Fault,Electricity Department,Low,Open,Karan Paul,,,22.620539,88.413467,Inspection Pending,January,1,2026,Wednesday,0,Q1,14,,Pending,Pending,,326,No,1,59,113,15.9
CMP0469,2026-05-14,South,Ward-7,Garia,Sewer Problem,Sewer Department,Low,Resolved,Vikram Das,2026-05-15,4.0,22.680766,88.499418,Material Awaited,May,5,2026,Thursday,0,Q2,14,1.0,Fast,Within SLA,0.0,206,Yes,1,82,98,18.2
CMP0470,2026-03-27,North,Ward-22,Shyambazar,Garbage Overflow,Sanitation Department,Low,Open,Neha Gupta,,,22.612702,88.305373,Pending,March,3,2026,Friday,0,Q1,27,,Pending,Pending,,254,No,1,121,108,22.1
CMP0471,2026-03-27,South,Ward-28,Tollygunge,Traffic Signal Fault,Traffic Department,Low,Resolved,Rahul Sen,2026-03-30,3.0,22.673185,88.271137,Inspection Pending,March,3,2026,Friday,0,Q1,27,3.0,Fast,Within SLA,0.0,254,Yes,1,58,109,15.8
